L I	L III	L II(Calc.)
-0.0515747	0.0268555	-0.0247192
-0.0509644	0.0265503	-0.0244141
-0.050354	0.0262451	-0.0241089
-0.0497437	0.0256348	-0.0241089
-0.0491333	0.0256348	-0.0234985
-0.0488281	0.0259399	-0.0228882
-0.0491333	0.0265503	-0.022583
-0.0494385	0.0271606	-0.0222778
-0.0500488	0.0280762	-0.0219727
-0.0500488	0.0289917	-0.0210571
-0.0500488	0.0299072	-0.0201416
-0.0497437	0.0305176	-0.0192261
-0.0494385	0.0311279	-0.0183105
-0.0491333	0.0320435	-0.0170898
-0.0485229	0.0326538	-0.0158691
-0.0473022	0.0326538	-0.0146484
-0.0460815	0.0323486	-0.0137329
-0.045166	0.0320435	-0.0131226
-0.0445557	0.0317383	-0.0128174
-0.0436401	0.0314331	-0.012207
-0.043335	0.0311279	-0.012207
-0.0436401	0.0305176	-0.0131226
-0.0442505	0.0302124	-0.0140381
-0.0445557	0.0296021	-0.0149536
-0.0448608	0.0289917	-0.0158691
-0.0448608	0.0283813	-0.0164795
-0.0445557	0.027771	-0.0167847
-0.0439453	0.0274658	-0.0164795
-0.0436401	0.0271606	-0.0164795
-0.0439453	0.0271606	-0.0167847
-0.0439453	0.0268555	-0.0170898
-0.0436401	0.0265503	-0.0170898
-0.0427246	0.0268555	-0.0158691
-0.0418091	0.0271606	-0.0146484
-0.0411987	0.027771	-0.0134277
-0.0405884	0.0286865	-0.0119019
-0.0402832	0.0296021	-0.0106812
-0.039978	0.0308228	-0.00915527
-0.0396729	0.0320435	-0.00762939
-0.0390625	0.0332642	-0.00579834
-0.0387573	0.0341797	-0.00457764
-0.0390625	0.0350952	-0.00396729
-0.0390625	0.0360107	-0.00305176
-0.0387573	0.0372314	-0.00152588
-0.0375366	0.0378418	0.000305176
-0.0360107	0.0387573	0.00274658
-0.03479	0.0390625	0.00427246
-0.0335693	0.0393677	0.00579834
-0.0308228	0.0396729	0.0088501
-0.0262451	0.0393677	0.0131226
-0.020752	0.0390625	0.0183105
-0.0146484	0.0384521	0.0238037
-0.00823975	0.0375366	0.0292969
-0.00274658	0.0372314	0.0344849
0.00213623	0.0372314	0.0393677
0.00701904	0.0375366	0.0445557
0.012207	0.0375366	0.0497437
0.0177002	0.0375366	0.0552368
0.0238037	0.0378418	0.0616455
0.0299072	0.038147	0.0680542
0.0360107	0.0387573	0.0747681
0.0421143	0.0390625	0.0811768
0.0485229	0.0387573	0.0872803
0.0546265	0.0384521	0.0930786
0.0595093	0.0387573	0.0982666
0.0628662	0.0393677	0.102234
0.0643921	0.0396729	0.104065
0.0634766	0.0396729	0.103149
0.0595093	0.039978	0.0994873
0.0540161	0.0402832	0.0942993
0.0482178	0.0405884	0.0888062
0.0427246	0.0393677	0.0820923
0.0384521	0.0369263	0.0753784
0.0350952	0.032959	0.0680542
0.0332642	0.0271606	0.0604248
0.0326538	0.0201416	0.0527954
0.0332642	0.0128174	0.0460815
0.03479	0.00549316	0.0402832
0.0360107	-0.000915527	0.0350952
0.0360107	-0.00579834	0.0302124
0.0341797	-0.0088501	0.0253296
0.0299072	-0.0100708	0.0198364
0.0231934	-0.00946045	0.0137329
0.0140381	-0.00701904	0.00701904
0.00366211	-0.00305176	0.000610352
-0.00671387	0.00183105	-0.00488281
-0.0164795	0.00732422	-0.00915527
-0.0256348	0.0125122	-0.0131226
-0.0335693	0.0167847	-0.0167847
-0.0405884	0.0201416	-0.0204468
-0.0457764	0.022583	-0.0231934
-0.0491333	0.0238037	-0.0253296
-0.0506592	0.0241089	-0.0265503
-0.0515747	0.0241089	-0.0274658
-0.0518799	0.0241089	-0.027771
-0.0524902	0.0241089	-0.0283813
-0.0527954	0.0241089	-0.0286865
-0.0534058	0.0238037	-0.0296021
-0.0543213	0.0234985	-0.0308228
-0.0546265	0.0231934	-0.0314331
-0.0549316	0.0231934	-0.0317383
-0.0558472	0.0234985	-0.0323486
-0.0567627	0.0234985	-0.0332642
-0.0576782	0.0234985	-0.0341797
-0.0576782	0.0231934	-0.0344849
-0.057373	0.0231934	-0.0341797
-0.0570679	0.0231934	-0.0338745
-0.0561523	0.0228882	-0.0332642
-0.0546265	0.0222778	-0.0323486
-0.0531006	0.0216675	-0.0314331
-0.0521851	0.0213623	-0.0308228
-0.0524902	0.0213623	-0.0311279
-0.0527954	0.0216675	-0.0311279
-0.0521851	0.0216675	-0.0305176
-0.0515747	0.0219727	-0.0296021
-0.0509644	0.0222778	-0.0286865
-0.0509644	0.0228882	-0.0280762
-0.0512695	0.0231934	-0.0280762
-0.0515747	0.0234985	-0.0280762
-0.0518799	0.0234985	-0.0283813
-0.0521851	0.0238037	-0.0283813
-0.0524902	0.0238037	-0.0286865
-0.0524902	0.0241089	-0.0283813
-0.0524902	0.0238037	-0.0286865
-0.0524902	0.0234985	-0.0289917
-0.0527954	0.0234985	-0.0292969
-0.0531006	0.0231934	-0.0299072
-0.0527954	0.0234985	-0.0292969
-0.0524902	0.0234985	-0.0289917
-0.0518799	0.0231934	-0.0286865
-0.0512695	0.0231934	-0.0280762
-0.0512695	0.0228882	-0.0283813
-0.0509644	0.0228882	-0.0280762
-0.0509644	0.022583	-0.0283813
-0.0509644	0.0222778	-0.0286865
-0.050354	0.0222778	-0.0280762
-0.0497437	0.0222778	-0.0274658
-0.0494385	0.022583	-0.0268555
-0.0494385	0.0231934	-0.0262451
-0.0500488	0.0244141	-0.0256348
-0.0512695	0.0268555	-0.0244141
-0.0518799	0.0299072	-0.0219727
-0.0521851	0.0341797	-0.0180054
-0.0515747	0.0405884	-0.0109863
-0.0500488	0.0497437	-0.000305176
-0.0469971	0.0604248	0.0134277
-0.0430298	0.072937	0.0299072
-0.0363159	0.0866699	0.050354
-0.0253296	0.100403	0.0750732
-0.00732422	0.111389	0.104065
0.0177002	0.118103	0.135803
0.0491333	0.120239	0.169373
0.0872803	0.116577	0.203857
0.131836	0.108032	0.239868
0.181885	0.0958252	0.27771
0.23468	0.0796509	0.314331
0.290222	0.0546265	0.344849
0.346069	0.0167847	0.362854
0.398254	-0.0317383	0.366516
0.440674	-0.0842285	0.356445
0.466919	-0.135803	0.331116
0.473022	-0.184326	0.288696
0.456543	-0.227356	0.229187
0.418701	-0.262146	0.156555
0.361023	-0.285034	0.0759888
0.28717	-0.291748	-0.00457764
0.202026	-0.279541	-0.0775146
0.112	-0.249939	-0.137939
0.0256348	-0.205383	-0.179749
-0.0497437	-0.151062	-0.200806
-0.108948	-0.0927734	-0.201721
-0.148315	-0.0366211	-0.184937
-0.166626	0.0119019	-0.154724
-0.1651	0.0497437	-0.115356
-0.147095	0.0747681	-0.0723267
-0.118713	0.0863647	-0.0323486
-0.085144	0.0854492	0.000305176
-0.0521851	0.0756836	0.0234985
-0.0247192	0.0610352	0.0363159
-0.00457764	0.0448608	0.0402832
0.00762939	0.0299072	0.0375366
0.0119019	0.0186157	0.0305176
0.00915527	0.0119019	0.0210571
0.00213623	0.00946045	0.0115967
-0.00579834	0.00976563	0.00396729
-0.0131226	0.0119019	-0.0012207
-0.0186157	0.0149536	-0.00366211
-0.0219727	0.0177002	-0.00427246
-0.0231934	0.0198364	-0.00335693
-0.0228882	0.0210571	-0.00183105
-0.0210571	0.0219727	0.000915527
-0.0186157	0.0222778	0.00366211
-0.0158691	0.0222778	0.00640869
-0.0134277	0.0222778	0.0088501
-0.0115967	0.0222778	0.0106812
-0.010376	0.0222778	0.0119019
-0.00915527	0.0219727	0.0128174
-0.00823975	0.0216675	0.0134277
-0.00762939	0.0216675	0.0140381
-0.00732422	0.0216675	0.0143433
-0.00732422	0.0213623	0.0140381
-0.00793457	0.020752	0.0128174
-0.00823975	0.0204468	0.012207
-0.00793457	0.0204468	0.0125122
-0.00701904	0.0201416	0.0131226
-0.00640869	0.0195313	0.0131226
-0.00640869	0.0192261	0.0128174
-0.00671387	0.0186157	0.0119019
-0.00579834	0.0180054	0.012207
-0.00396729	0.017395	0.0134277
-0.0012207	0.0167847	0.015564
0.00152588	0.0161743	0.0177002
0.00427246	0.015564	0.0198364
0.00732422	0.0146484	0.0219727
0.0100708	0.0140381	0.0241089
0.0128174	0.0137329	0.0265503
0.0152588	0.0137329	0.0289917
0.0177002	0.0137329	0.0314331
0.0195313	0.0137329	0.0332642
0.020752	0.0137329	0.0344849
0.0216675	0.0137329	0.0354004
0.022583	0.0140381	0.0366211
0.0234985	0.0140381	0.0375366
0.0238037	0.0140381	0.0378418
0.0244141	0.0143433	0.0387573
0.0250244	0.0146484	0.0396729
0.0256348	0.0146484	0.0402832
0.0268555	0.0149536	0.0418091
0.0280762	0.015564	0.0436401
0.0299072	0.0161743	0.0460815
0.0317383	0.0164795	0.0482178
0.0332642	0.0167847	0.0500488
0.0341797	0.017395	0.0515747
0.0354004	0.0177002	0.0531006
0.0369263	0.0183105	0.0552368
0.0390625	0.0186157	0.0576782
0.0411987	0.0186157	0.0598145
0.0427246	0.0183105	0.0610352
0.0442505	0.0183105	0.062561
0.0466919	0.0180054	0.0646973
0.0494385	0.017395	0.0668335
0.0518799	0.0164795	0.0683594
0.0540161	0.0158691	0.0698853
0.0561523	0.0146484	0.0708008
0.0582886	0.0137329	0.0720215
0.06073	0.0128174	0.0735474
0.0628662	0.0119019	0.0747681
0.0646973	0.0115967	0.0762939
0.0665283	0.0115967	0.078125
0.0680542	0.0119019	0.0799561
0.0695801	0.0119019	0.0814819
0.0717163	0.012207	0.0839233
0.0741577	0.012207	0.0863647
0.0772095	0.012207	0.0894165
0.0802612	0.012207	0.0924683
0.0827026	0.0119019	0.0946045
0.0848389	0.0115967	0.0964355
0.0872803	0.0109863	0.0982666
0.0906372	0.00976563	0.100403
0.0942993	0.00823975	0.102539
0.0976563	0.00671387	0.10437
0.101013	0.00549316	0.106506
0.10498	0.00427246	0.109253
0.109253	0.00305176	0.112305
0.114441	0.00213623	0.116577
0.119934	0.0012207	0.121155
0.125427	0.000305176	0.125732
0.13092	-0.000610352	0.13031
0.136719	-0.00183105	0.134888
0.142212	-0.00274658	0.139465
0.1474	-0.00396729	0.143433
0.152283	-0.00549316	0.14679
0.15686	-0.00701904	0.149841
0.161743	-0.00854492	0.153198
0.166931	-0.0100708	0.15686
0.172729	-0.0119019	0.160828
0.178528	-0.0137329	0.164795
0.184937	-0.015564	0.169373
0.191345	-0.017395	0.17395
0.198364	-0.0192261	0.179138
0.205383	-0.0210571	0.184326
0.212402	-0.0228882	0.189514
0.219116	-0.0247192	0.194397
0.225525	-0.0265503	0.198975
0.231018	-0.0283813	0.202637
0.236206	-0.0302124	0.205994
0.241394	-0.0317383	0.209656
0.246582	-0.0332642	0.213318
0.251465	-0.0341797	0.217285
0.255737	-0.0350952	0.220642
0.260315	-0.0357056	0.224609
0.265198	-0.0366211	0.228577
0.270081	-0.0372314	0.232849
0.274963	-0.0375366	0.237427
0.279541	-0.0378418	0.241699
0.284424	-0.038147	0.246277
0.289307	-0.0384521	0.250854
0.293884	-0.0390625	0.254822
0.297852	-0.0393677	0.258484
0.301208	-0.0393677	0.261841
0.30426	-0.0387573	0.265503
0.306702	-0.0375366	0.269165
0.307617	-0.0357056	0.271912
0.307007	-0.0335693	0.273438
0.304871	-0.0308228	0.274048
0.301819	-0.0268555	0.274963
0.297546	-0.022583	0.274963
0.291443	-0.0177002	0.273743
0.283508	-0.0125122	0.270996
0.274048	-0.00671387	0.267334
0.262451	-0.000610352	0.261841
0.249634	0.00549316	0.255127
0.235901	0.0119019	0.247803
0.222168	0.0180054	0.240173
0.207825	0.0244141	0.232239
0.192871	0.0305176	0.223389
0.177307	0.0366211	0.213928
0.161133	0.0427246	0.203857
0.144958	0.0485229	0.193481
0.129089	0.0540161	0.183105
0.113831	0.0588989	0.172729
0.0985718	0.0631714	0.161743
0.0836182	0.0668335	0.150452
0.0695801	0.0698853	0.139465
0.0558472	0.0726318	0.128479
0.0424194	0.0747681	0.117188
0.0296021	0.0762939	0.105896
0.0177002	0.0775146	0.0952148
0.00640869	0.078125	0.0845337
-0.00396729	0.0787354	0.0747681
-0.0131226	0.0793457	0.0662231
-0.0216675	0.0793457	0.0576782
-0.0299072	0.0793457	0.0494385
-0.0372314	0.0790405	0.0418091
-0.0439453	0.0787354	0.03479
-0.0497437	0.078125	0.0283813
-0.0549316	0.0775146	0.022583
-0.0595093	0.0762939	0.0167847
-0.0634766	0.0753784	0.0119019
-0.065918	0.0744629	0.00854492
-0.0674438	0.0735474	0.00610352
-0.0686646	0.072937	0.00427246
-0.0692749	0.0723267	0.00305176
-0.0692749	0.0720215	0.00274658
-0.0689697	0.0717163	0.00274658
-0.0689697	0.0714111	0.00244141
-0.0686646	0.071106	0.00244141
-0.0683594	0.071106	0.00274658
-0.067749	0.071106	0.00335693
-0.0674438	0.071106	0.00366211
-0.0674438	0.071106	0.00366211
-0.0680542	0.071106	0.00305176
-0.0680542	0.071106	0.00305176
-0.067749	0.0714111	0.00366211
-0.0674438	0.071106	0.00366211
-0.067749	0.0708008	0.00305176
-0.0680542	0.0704956	0.00244141
-0.0680542	0.0701904	0.00213623
-0.067749	0.0698853	0.00213623
-0.0668335	0.0689697	0.00213623
-0.0653076	0.0680542	0.00274658
-0.0643921	0.0668335	0.00244141
-0.0634766	0.0653076	0.00183105
-0.062561	0.0640869	0.00152588
-0.0616455	0.0628662	0.0012207
-0.0598145	0.0616455	0.00183105
-0.0582886	0.06073	0.00244141
-0.0570679	0.0601196	0.00305176
-0.0561523	0.0595093	0.00335693
-0.055542	0.0585938	0.00305176
-0.0549316	0.0579834	0.00305176
-0.0534058	0.0579834	0.00457764
-0.0515747	0.0576782	0.00610352
-0.0497437	0.0576782	0.00793457
-0.0482178	0.0576782	0.00946045
-0.0463867	0.057373	0.0109863
-0.0445557	0.057373	0.0128174
-0.0430298	0.057373	0.0143433
-0.0418091	0.057373	0.015564
-0.0411987	0.0576782	0.0164795
-0.0408936	0.0582886	0.017395
-0.0411987	0.0582886	0.0170898
-0.0421143	0.0585938	0.0164795
-0.043335	0.0585938	0.0152588
-0.0445557	0.0585938	0.0140381
-0.0457764	0.0585938	0.0128174
-0.0460815	0.0582886	0.012207
-0.0460815	0.0582886	0.012207
-0.0454712	0.0579834	0.0125122
-0.045166	0.0579834	0.0128174
-0.0445557	0.0579834	0.0134277
-0.0436401	0.0579834	0.0143433
-0.0430298	0.0579834	0.0149536
-0.043335	0.0582886	0.0149536
-0.0442505	0.0585938	0.0143433
-0.0448608	0.0592041	0.0143433
-0.0448608	0.0598145	0.0149536
-0.0445557	0.0595093	0.0149536
-0.0442505	0.0595093	0.0152588
-0.0436401	0.0588989	0.0152588
-0.0430298	0.0585938	0.015564
-0.0421143	0.0582886	0.0161743
-0.0408936	0.0582886	0.017395
-0.0396729	0.0582886	0.0186157
-0.0387573	0.0579834	0.0192261
-0.0384521	0.0579834	0.0195313
-0.0384521	0.0576782	0.0192261
-0.0390625	0.057373	0.0183105
-0.0405884	0.0570679	0.0164795
-0.0430298	0.0567627	0.0137329
-0.045166	0.0564575	0.0112915
-0.0460815	0.0558472	0.00976563
-0.0463867	0.0549316	0.00854492
-0.0463867	0.0543213	0.00793457
-0.0469971	0.0534058	0.00640869
-0.0473022	0.0524902	0.00518799
-0.0466919	0.0512695	0.00457764
-0.0454712	0.0506592	0.00518799
-0.0445557	0.0500488	0.00549316
-0.0442505	0.0494385	0.00518799
-0.0442505	0.0485229	0.00427246
-0.0445557	0.0473022	0.00274658
-0.045166	0.0460815	0.000915527
-0.0460815	0.045166	-0.000915527
-0.0473022	0.0442505	-0.00305176
-0.0488281	0.043335	-0.00549316
-0.0500488	0.0421143	-0.00793457
-0.050354	0.0411987	-0.00915527
-0.0500488	0.0402832	-0.00976563
-0.0494385	0.0393677	-0.0100708
-0.0485229	0.038147	-0.010376
-0.0473022	0.0372314	-0.0100708
-0.0460815	0.0360107	-0.0100708
-0.045166	0.0350952	-0.0100708
-0.0445557	0.0344849	-0.0100708
-0.0442505	0.0338745	-0.010376
-0.0442505	0.0335693	-0.0106812
-0.045166	0.0335693	-0.0115967
-0.0466919	0.0338745	-0.0128174
-0.0488281	0.0344849	-0.0143433
-0.0509644	0.03479	-0.0161743
-0.0531006	0.03479	-0.0183105
-0.0552368	0.0350952	-0.0201416
-0.0561523	0.0350952	-0.0210571
-0.0564575	0.0350952	-0.0213623
-0.0561523	0.03479	-0.0213623
-0.0552368	0.0344849	-0.020752
-0.0540161	0.0338745	-0.0201416
-0.0531006	0.0332642	-0.0198364
-0.0518799	0.032959	-0.0189209
-0.0509644	0.0326538	-0.0183105
-0.050354	0.032959	-0.017395
-0.0500488	0.0326538	-0.017395
-0.0500488	0.0323486	-0.0177002
-0.0506592	0.0320435	-0.0186157
-0.0515747	0.0317383	-0.0198364
-0.0524902	0.0308228	-0.0216675
-0.0543213	0.0302124	-0.0241089
-0.0564575	0.0296021	-0.0268555
-0.0579834	0.0289917	-0.0289917
-0.0588989	0.0283813	-0.0305176
-0.0592041	0.0274658	-0.0317383
-0.0588989	0.0271606	-0.0317383
-0.0579834	0.0268555	-0.0311279
-0.057373	0.0271606	-0.0302124
-0.0564575	0.027771	-0.0286865
-0.055542	0.0280762	-0.0274658
-0.0540161	0.0283813	-0.0256348
-0.0531006	0.0289917	-0.0241089
-0.0521851	0.0292969	-0.0228882
-0.0521851	0.0299072	-0.0222778
-0.0521851	0.0299072	-0.0222778
-0.0524902	0.0302124	-0.0222778
-0.0531006	0.0305176	-0.022583
-0.0546265	0.0311279	-0.0234985
-0.0561523	0.0311279	-0.0250244
-0.0567627	0.0311279	-0.0256348
-0.0561523	0.0308228	-0.0253296
-0.0561523	0.0305176	-0.0256348
-0.0564575	0.0305176	-0.0259399
-0.0561523	0.0302124	-0.0259399
-0.0552368	0.0299072	-0.0253296
-0.0540161	0.0299072	-0.0241089
-0.0521851	0.0299072	-0.0222778
-0.050354	0.0299072	-0.0204468
-0.0488281	0.0302124	-0.0186157
-0.0479126	0.0302124	-0.0177002
-0.0473022	0.0305176	-0.0167847
-0.0469971	0.0305176	-0.0164795
-0.0463867	0.0305176	-0.0158691
-0.0460815	0.0302124	-0.0158691
-0.0460815	0.0292969	-0.0167847
-0.0463867	0.0286865	-0.0177002
-0.0469971	0.027771	-0.0192261
-0.0479126	0.0268555	-0.0210571
-0.0482178	0.0256348	-0.022583
-0.0485229	0.0241089	-0.0244141
-0.0488281	0.0228882	-0.0259399
-0.0485229	0.0219727	-0.0265503
-0.0473022	0.0210571	-0.0262451
-0.0457764	0.0204468	-0.0253296
-0.0442505	0.0201416	-0.0241089
-0.0427246	0.0201416	-0.022583
-0.0415039	0.0204468	-0.0210571
-0.0402832	0.0210571	-0.0192261
-0.0390625	0.0216675	-0.017395
-0.038147	0.0222778	-0.0158691
-0.0375366	0.0228882	-0.0146484
-0.0378418	0.0231934	-0.0146484
-0.0384521	0.0234985	-0.0149536
-0.0402832	0.0238037	-0.0164795
-0.0424194	0.0238037	-0.0186157
-0.0442505	0.0238037	-0.0204468
-0.045166	0.0234985	-0.0216675
-0.0454712	0.0228882	-0.022583
-0.0454712	0.022583	-0.0228882
-0.045166	0.0222778	-0.0228882
-0.0442505	0.0216675	-0.022583
-0.0427246	0.0216675	-0.0210571
-0.0408936	0.0216675	-0.0192261
-0.0390625	0.0213623	-0.0177002
-0.0372314	0.0213623	-0.0158691
-0.0357056	0.0210571	-0.0146484
-0.0344849	0.020752	-0.0137329
-0.0338745	0.0204468	-0.0134277
-0.0341797	0.0204468	-0.0137329
-0.0354004	0.0204468	-0.0149536
-0.0363159	0.020752	-0.015564
-0.0369263	0.0210571	-0.0158691
-0.0372314	0.0210571	-0.0161743
-0.0372314	0.0210571	-0.0161743
-0.0372314	0.0210571	-0.0161743
-0.0369263	0.0210571	-0.0158691
-0.0366211	0.020752	-0.0158691
-0.0363159	0.020752	-0.015564
-0.0354004	0.0204468	-0.0149536
-0.0344849	0.0201416	-0.0143433
-0.0344849	0.0195313	-0.0149536
-0.0354004	0.0192261	-0.0161743
-0.0357056	0.0189209	-0.0167847
-0.0350952	0.0186157	-0.0164795
-0.0344849	0.0186157	-0.0158691
-0.0341797	0.0189209	-0.0152588
-0.0341797	0.0192261	-0.0149536
-0.03479	0.0195313	-0.0152588
-0.0350952	0.0195313	-0.015564
-0.0350952	0.0192261	-0.0158691
-0.0350952	0.0192261	-0.0158691
-0.0341797	0.0192261	-0.0149536
-0.0338745	0.0192261	-0.0146484
-0.0335693	0.0198364	-0.0137329
-0.0335693	0.020752	-0.0128174
-0.0332642	0.0219727	-0.0112915
-0.0323486	0.0228882	-0.00946045
-0.0305176	0.0238037	-0.00671387
-0.0283813	0.0256348	-0.00274658
-0.0259399	0.0274658	0.00152588
-0.0238037	0.0292969	0.00549316
-0.0213623	0.0311279	0.00976563
-0.0186157	0.0326538	0.0140381
-0.0146484	0.0338745	0.0192261
-0.00946045	0.0341797	0.0247192
-0.00427246	0.0338745	0.0296021
0.00152588	0.0335693	0.0350952
0.00732422	0.0326538	0.039978
0.0131226	0.0320435	0.045166
0.0189209	0.0314331	0.050354
0.0247192	0.0308228	0.055542
0.0296021	0.0302124	0.0598145
0.0341797	0.0299072	0.0640869
0.0384521	0.0296021	0.0680542
0.043335	0.0296021	0.072937
0.0485229	0.0299072	0.0784302
0.0537109	0.0299072	0.0836182
0.0585938	0.0302124	0.0888062
0.0631714	0.0302124	0.0933838
0.0668335	0.0305176	0.0973511
0.0692749	0.0311279	0.100403
0.0701904	0.0314331	0.101624
0.0695801	0.0317383	0.101318
0.0674438	0.0320435	0.0994873
0.0637817	0.0326538	0.0964355
0.0598145	0.0326538	0.0924683
0.055542	0.0317383	0.0872803
0.0521851	0.0292969	0.0814819
0.0491333	0.0253296	0.0744629
0.0473022	0.0201416	0.0674438
0.0463867	0.0143433	0.06073
0.0463867	0.00823975	0.0546265
0.0460815	0.00244141	0.0485229
0.0445557	-0.00213623	0.0424194
0.0411987	-0.00579834	0.0354004
0.0366211	-0.00823975	0.0283813
0.0311279	-0.00915527	0.0219727
0.0238037	-0.00793457	0.0158691
0.0146484	-0.00457764	0.0100708
0.00488281	0	0.00488281
-0.00457764	0.00518799	0.000610352
-0.0134277	0.0106812	-0.00274658
-0.0201416	0.015564	-0.00457764
-0.0256348	0.0198364	-0.00579834
-0.0302124	0.0231934	-0.00701904
-0.0338745	0.0256348	-0.00823975
-0.0366211	0.0268555	-0.00976563
-0.0384521	0.0274658	-0.0109863
-0.0393677	0.0271606	-0.012207
-0.0393677	0.0262451	-0.0131226
-0.0390625	0.0244141	-0.0146484
-0.0390625	0.0222778	-0.0167847
-0.0390625	0.0201416	-0.0189209
-0.0396729	0.0186157	-0.0210571
-0.0408936	0.0177002	-0.0231934
-0.0418091	0.0170898	-0.0247192
-0.0427246	0.0167847	-0.0259399
-0.0436401	0.0177002	-0.0259399
-0.0445557	0.0192261	-0.0253296
-0.0457764	0.0210571	-0.0247192
-0.0466919	0.022583	-0.0241089
-0.0473022	0.0241089	-0.0231934
-0.0476074	0.0250244	-0.022583
-0.0476074	0.0259399	-0.0216675
-0.0473022	0.0268555	-0.0204468
-0.0469971	0.0265503	-0.0204468
-0.0463867	0.0256348	-0.020752
-0.0460815	0.0244141	-0.0216675
-0.0454712	0.0231934	-0.0222778
-0.0448608	0.0219727	-0.0228882
-0.0442505	0.0213623	-0.0228882
-0.0442505	0.0213623	-0.0228882
-0.0442505	0.0216675	-0.022583
-0.0439453	0.0222778	-0.0216675
-0.0430298	0.0231934	-0.0198364
-0.0424194	0.0244141	-0.0180054
-0.0418091	0.0256348	-0.0161743
-0.0411987	0.0271606	-0.0140381
-0.0408936	0.0280762	-0.0128174
-0.0405884	0.0280762	-0.0125122
-0.039978	0.027771	-0.012207
-0.0393677	0.0271606	-0.012207
-0.038147	0.0262451	-0.0119019
-0.0372314	0.0250244	-0.012207
-0.0369263	0.0238037	-0.0131226
-0.0366211	0.022583	-0.0140381
-0.0366211	0.0222778	-0.0143433
-0.0369263	0.0219727	-0.0149536
-0.0372314	0.0222778	-0.0149536
-0.0372314	0.022583	-0.0146484
-0.0378418	0.0238037	-0.0140381
-0.0390625	0.0256348	-0.0134277
-0.0408936	0.027771	-0.0131226
-0.0430298	0.0308228	-0.012207
-0.0439453	0.0350952	-0.0088501
-0.0430298	0.0411987	-0.00183105
-0.0405884	0.0491333	0.00854492
-0.0366211	0.0582886	0.0216675
-0.0308228	0.0695801	0.0387573
-0.0219727	0.0814819	0.0595093
-0.00915527	0.0921631	0.0830078
0.00946045	0.0997925	0.109253
0.0350952	0.10376	0.138855
0.0674438	0.102844	0.170288
0.106506	0.0973511	0.203857
