L I	L III	L II(Calc.)
0.00183105	-0.0387573	-0.0369263
-0.00518799	-0.0378418	-0.0430298
-0.0134277	-0.0341797	-0.0476074
-0.0216675	-0.0280762	-0.0497437
-0.0292969	-0.0213623	-0.0506592
-0.0354004	-0.0183105	-0.0537109
-0.0408936	-0.0186157	-0.0595093
-0.0454712	-0.0189209	-0.0643921
-0.0494385	-0.0189209	-0.0683594
-0.0521851	-0.0189209	-0.071106
-0.0537109	-0.0201416	-0.0738525
-0.0546265	-0.0216675	-0.0762939
-0.0546265	-0.022583	-0.0772095
-0.0546265	-0.0241089	-0.0787354
-0.0546265	-0.0265503	-0.0811768
-0.0543213	-0.0283813	-0.0827026
-0.0543213	-0.0289917	-0.083313
-0.0543213	-0.0296021	-0.0839233
-0.0549316	-0.0302124	-0.085144
-0.055542	-0.0292969	-0.0848389
-0.0564575	-0.027771	-0.0842285
-0.0570679	-0.0268555	-0.0839233
-0.057373	-0.0268555	-0.0842285
-0.057373	-0.0271606	-0.0845337
-0.057373	-0.0262451	-0.0836182
-0.0570679	-0.0231934	-0.0802612
-0.0567627	-0.0201416	-0.0769043
-0.0564575	-0.0183105	-0.0747681
-0.0561523	-0.0189209	-0.0750732
-0.0561523	-0.0204468	-0.0765991
-0.0561523	-0.022583	-0.0787354
-0.0561523	-0.0241089	-0.0802612
-0.0564575	-0.0253296	-0.0817871
-0.0567627	-0.0268555	-0.0836182
-0.0567627	-0.0286865	-0.0854492
-0.0567627	-0.0308228	-0.0875854
-0.0570679	-0.0305176	-0.0875854
-0.057373	-0.0274658	-0.0848389
-0.057373	-0.0234985	-0.0808716
-0.0567627	-0.0222778	-0.0790405
-0.0561523	-0.0244141	-0.0805664
-0.055542	-0.0271606	-0.0827026
-0.0546265	-0.0289917	-0.0836182
-0.0540161	-0.0299072	-0.0839233
-0.0534058	-0.0305176	-0.0839233
-0.0527954	-0.0311279	-0.0839233
-0.0518799	-0.0320435	-0.0839233
-0.0512695	-0.0326538	-0.0839233
-0.0506592	-0.0326538	-0.083313
-0.050354	-0.0308228	-0.0811768
-0.0497437	-0.027771	-0.0775146
-0.0494385	-0.022583	-0.0720215
-0.0500488	-0.0167847	-0.0668335
-0.0506592	-0.0125122	-0.0631714
-0.050354	-0.00946045	-0.0598145
-0.0494385	-0.00701904	-0.0564575
-0.0466919	-0.00610352	-0.0527954
-0.0424194	-0.00396729	-0.0463867
-0.0363159	0.00152588	-0.03479
-0.0280762	0.0100708	-0.0180054
-0.017395	0.0183105	0.000915527
-0.00305176	0.0256348	0.022583
0.0158691	0.0323486	0.0482178
0.0387573	0.0384521	0.0772095
0.0643921	0.0445557	0.108948
0.0933838	0.0515747	0.144958
0.124512	0.0610352	0.185547
0.157471	0.0714111	0.228882
0.190735	0.0778198	0.268555
0.223083	0.0765991	0.299683
0.25177	0.0680542	0.319824
0.273438	0.0540161	0.327454
0.284729	0.0363159	0.321045
0.282593	0.0137329	0.296326
0.265198	-0.012207	0.252991
0.232239	-0.0378418	0.194397
0.185852	-0.0613403	0.124512
0.1297	-0.0808716	0.0488281
0.0683594	-0.0930786	-0.0247192
0.00701904	-0.0942993	-0.0872803
-0.0488281	-0.0845337	-0.133362
-0.0952148	-0.0701904	-0.165405
-0.128479	-0.0549316	-0.183411
-0.146484	-0.038147	-0.184631
-0.148621	-0.020752	-0.169373
-0.137024	-0.00518799	-0.142212
-0.114746	0.00549316	-0.109253
-0.0866699	0.00915527	-0.0775146
-0.0576782	0.00488281	-0.0527954
-0.0314331	-0.00457764	-0.0360107
-0.0112915	-0.0146484	-0.0259399
0.00183105	-0.0216675	-0.0198364
0.00732422	-0.0253296	-0.0180054
0.00701904	-0.0262451	-0.0192261
0.00244141	-0.0247192	-0.0222778
-0.00396729	-0.022583	-0.0265503
-0.0106812	-0.0234985	-0.0341797
-0.0158691	-0.0253296	-0.0411987
-0.0195313	-0.0262451	-0.0457764
-0.0210571	-0.0280762	-0.0491333
-0.0204468	-0.0311279	-0.0515747
-0.0186157	-0.0354004	-0.0540161
-0.0158691	-0.039978	-0.0558472
-0.0131226	-0.0439453	-0.0570679
-0.0106812	-0.0457764	-0.0564575
-0.0088501	-0.0448608	-0.0537109
-0.00732422	-0.0421143	-0.0494385
-0.00640869	-0.0384521	-0.0448608
-0.00610352	-0.0344849	-0.0405884
-0.00610352	-0.0311279	-0.0372314
-0.00610352	-0.0302124	-0.0363159
-0.00671387	-0.0296021	-0.0363159
-0.00701904	-0.0274658	-0.0344849
-0.00732422	-0.0234985	-0.0308228
-0.00701904	-0.0204468	-0.0274658
-0.00671387	-0.0204468	-0.0271606
-0.00579834	-0.0219727	-0.027771
-0.00457764	-0.0231934	-0.027771
-0.00366211	-0.0238037	-0.0274658
-0.00274658	-0.0247192	-0.0274658
-0.00183105	-0.0253296	-0.0271606
-0.000610352	-0.0262451	-0.0268555
0.000305176	-0.0268555	-0.0265503
0.0012207	-0.0271606	-0.0259399
0.00183105	-0.0256348	-0.0238037
0.00213623	-0.0231934	-0.0210571
0.00274658	-0.0222778	-0.0195313
0.00335693	-0.0241089	-0.020752
0.00366211	-0.0253296	-0.0216675
0.00427246	-0.0238037	-0.0195313
0.00518799	-0.0216675	-0.0164795
0.00610352	-0.0219727	-0.0158691
0.00732422	-0.0262451	-0.0189209
0.0088501	-0.0311279	-0.0222778
0.0100708	-0.0338745	-0.0238037
0.0115967	-0.0357056	-0.0241089
0.0131226	-0.0375366	-0.0244141
0.0146484	-0.038147	-0.0234985
0.0164795	-0.0372314	-0.020752
0.0180054	-0.0366211	-0.0186157
0.0198364	-0.0360107	-0.0161743
0.0213623	-0.0350952	-0.0137329
0.022583	-0.0338745	-0.0112915
0.0234985	-0.0335693	-0.0100708
0.0247192	-0.0335693	-0.0088501
0.0256348	-0.0341797	-0.00854492
0.0268555	-0.0354004	-0.00854492
0.0286865	-0.0360107	-0.00732422
0.0302124	-0.0357056	-0.00549316
0.0320435	-0.03479	-0.00274658
0.0338745	-0.0338745	0
0.0357056	-0.0338745	0.00183105
0.0378418	-0.03479	0.00305176
0.0405884	-0.0366211	0.00396729
0.0430298	-0.0375366	0.00549316
0.0454712	-0.0369263	0.00854492
0.0476074	-0.0360107	0.0115967
0.0500488	-0.0363159	0.0137329
0.0524902	-0.0378418	0.0146484
0.0546265	-0.0384521	0.0161743
0.0570679	-0.038147	0.0189209
0.0598145	-0.038147	0.0216675
0.0628662	-0.038147	0.0247192
0.0662231	-0.0369263	0.0292969
0.0692749	-0.0350952	0.0341797
0.0723267	-0.0335693	0.0387573
0.0756836	-0.0314331	0.0442505
0.0790405	-0.0292969	0.0497437
0.0823975	-0.0286865	0.0537109
0.0857544	-0.0289917	0.0567627
0.0894165	-0.0286865	0.06073
0.0930786	-0.0286865	0.0643921
0.0967407	-0.0292969	0.0674438
0.100708	-0.0308228	0.0698853
0.10437	-0.0332642	0.071106
0.108032	-0.03479	0.0732422
0.112	-0.0363159	0.0756836
0.116272	-0.0387573	0.0775146
0.120239	-0.0421143	0.078125
0.124207	-0.0448608	0.0793457
0.128479	-0.0442505	0.0842285
0.132751	-0.0405884	0.0921631
0.137329	-0.0354004	0.101929
0.141907	-0.0314331	0.110474
0.146179	-0.0302124	0.115967
0.150757	-0.0326538	0.118103
0.155029	-0.0390625	0.115967
0.158997	-0.0460815	0.112915
0.162964	-0.0506592	0.112305
0.166626	-0.0543213	0.112305
0.169983	-0.0588989	0.111084
0.17334	-0.0628662	0.110474
0.176392	-0.0634766	0.112915
0.179749	-0.0610352	0.118713
0.182495	-0.0595093	0.122986
0.185242	-0.0579834	0.127258
0.188599	-0.0537109	0.134888
0.191956	-0.0479126	0.144043
0.195007	-0.0421143	0.152893
0.198059	-0.038147	0.159912
0.201111	-0.0366211	0.16449
0.204163	-0.0375366	0.166626
0.206909	-0.0387573	0.168152
0.209045	-0.039978	0.169067
0.209656	-0.0408936	0.168762
0.209045	-0.039978	0.169067
0.20752	-0.0372314	0.170288
0.205078	-0.0350952	0.169983
0.200806	-0.0317383	0.169067
0.195007	-0.0265503	0.168457
0.187683	-0.020752	0.166931
0.178833	-0.015564	0.163269
0.168762	-0.0112915	0.157471
0.157776	-0.0088501	0.148926
0.146179	-0.00579834	0.140381
0.133667	-0.000305176	0.133362
0.121155	0.00732422	0.128479
0.108337	0.0125122	0.12085
0.0949097	0.0149536	0.109863
0.0820923	0.0152588	0.0973511
0.0692749	0.0143433	0.0836182
0.0567627	0.0146484	0.0714111
0.0445557	0.0167847	0.0613403
0.0326538	0.0195313	0.0521851
0.0216675	0.020752	0.0424194
0.0109863	0.0213623	0.0323486
0.00152588	0.0231934	0.0247192
-0.00732422	0.0259399	0.0186157
-0.015564	0.027771	0.012207
-0.0231934	0.0289917	0.00579834
-0.0302124	0.0299072	-0.000305176
-0.0369263	0.0308228	-0.00610352
-0.0430298	0.0314331	-0.0115967
-0.0482178	0.0299072	-0.0183105
-0.0531006	0.0256348	-0.0274658
-0.0576782	0.0201416	-0.0375366
-0.0619507	0.0152588	-0.0466919
-0.065918	0.0109863	-0.0549316
-0.0695801	0.00671387	-0.0628662
-0.0726318	0.00305176	-0.0695801
-0.0750732	0.000610352	-0.0744629
-0.0772095	-0.000610352	-0.0778198
-0.0787354	-0.000915527	-0.0796509
-0.0799561	0	-0.0799561
-0.0808716	0.000915527	-0.0799561
-0.0817871	-0.00152588	-0.083313
-0.0820923	-0.00488281	-0.0869751
-0.0823975	-0.00579834	-0.0881958
-0.0827026	-0.00518799	-0.0878906
-0.0830078	-0.00549316	-0.088501
-0.083313	-0.00762939	-0.0909424
-0.0836182	-0.0109863	-0.0946045
-0.0839233	-0.0140381	-0.0979614
-0.0836182	-0.0161743	-0.0997925
-0.083313	-0.0161743	-0.0994873
-0.0827026	-0.0140381	-0.0967407
-0.0820923	-0.0106812	-0.0927734
-0.0811768	-0.00671387	-0.0878906
-0.0799561	-0.00305176	-0.0830078
-0.078125	-0.000305176	-0.0784302
-0.0762939	0.00152588	-0.0747681
-0.0744629	0.00274658	-0.0717163
-0.0726318	0.00335693	-0.0692749
-0.0708008	0.00305176	-0.067749
-0.0695801	0.00274658	-0.0668335
-0.0689697	0.00213623	-0.0668335
-0.0683594	0	-0.0683594
-0.0680542	-0.00305176	-0.071106
-0.0680542	-0.00549316	-0.0735474
-0.067749	-0.00518799	-0.072937
-0.0671387	-0.00213623	-0.0692749
-0.0662231	0.000305176	-0.065918
-0.0653076	0.0012207	-0.0640869
-0.0637817	0.0012207	-0.062561
-0.0622559	0.000915527	-0.0613403
-0.06073	0	-0.06073
-0.0588989	0	-0.0588989
-0.057373	0.000915527	-0.0564575
-0.055542	0.00183105	-0.0537109
-0.0543213	0.00274658	-0.0515747
-0.0540161	0.00396729	-0.0500488
-0.0540161	0.00549316	-0.0485229
-0.0537109	0.00640869	-0.0473022
-0.0531006	0.00671387	-0.0463867
-0.0527954	0.00732422	-0.0454712
-0.0524902	0.00976563	-0.0427246
-0.0518799	0.0125122	-0.0393677
-0.0509644	0.0128174	-0.038147
-0.0500488	0.0106812	-0.0393677
-0.0488281	0.00854492	-0.0402832
-0.0473022	0.00701904	-0.0402832
-0.0463867	0.00549316	-0.0408936
-0.0457764	0.00366211	-0.0421143
-0.0454712	0.00366211	-0.0418091
-0.045166	0.00488281	-0.0402832
-0.045166	0.00549316	-0.0396729
-0.045166	0.00640869	-0.0387573
-0.0454712	0.00823975	-0.0372314
-0.0463867	0.00946045	-0.0369263
-0.0469971	0.00946045	-0.0375366
-0.0479126	0.00823975	-0.0396729
-0.0482178	0.00793457	-0.0402832
-0.0485229	0.00946045	-0.0390625
-0.0491333	0.00976563	-0.0393677
-0.0494385	0.00732422	-0.0421143
-0.0494385	0.00244141	-0.0469971
-0.0494385	-0.00305176	-0.0524902
-0.0491333	-0.00610352	-0.0552368
-0.0485229	-0.00640869	-0.0549316
-0.0479126	-0.00579834	-0.0537109
-0.0473022	-0.00518799	-0.0524902
-0.0463867	-0.00457764	-0.0509644
-0.0454712	-0.00213623	-0.0476074
-0.045166	0.000305176	-0.0448608
-0.0448608	0.00183105	-0.0430298
-0.045166	0.00305176	-0.0421143
-0.0454712	0.00457764	-0.0408936
-0.0460815	0.00610352	-0.039978
-0.0466919	0.00671387	-0.039978
-0.0476074	0.00671387	-0.0408936
-0.0485229	0.00640869	-0.0421143
-0.0491333	0.00488281	-0.0442505
-0.0494385	0.00213623	-0.0473022
-0.0494385	-0.000305176	-0.0497437
-0.0491333	-0.00274658	-0.0518799
-0.0485229	-0.00427246	-0.0527954
-0.0479126	-0.00488281	-0.0527954
-0.0473022	-0.00701904	-0.0543213
-0.0469971	-0.010376	-0.057373
-0.0469971	-0.0125122	-0.0595093
-0.0469971	-0.0137329	-0.06073
-0.0476074	-0.0146484	-0.0622559
-0.0482178	-0.0140381	-0.0622559
-0.0491333	-0.0128174	-0.0619507
-0.0500488	-0.0112915	-0.0613403
-0.0515747	-0.0109863	-0.062561
-0.0531006	-0.0112915	-0.0643921
-0.0543213	-0.0115967	-0.065918
-0.0552368	-0.0106812	-0.065918
-0.055542	-0.0088501	-0.0643921
-0.0558472	-0.00793457	-0.0637817
-0.0561523	-0.0088501	-0.0650024
-0.0567627	-0.010376	-0.0671387
-0.0570679	-0.012207	-0.0692749
-0.057373	-0.0143433	-0.0717163
-0.0576782	-0.015564	-0.0732422
-0.0576782	-0.015564	-0.0732422
-0.0579834	-0.0146484	-0.0726318
-0.0582886	-0.0137329	-0.0720215
-0.0588989	-0.0137329	-0.0726318
-0.0595093	-0.0146484	-0.0741577
-0.0601196	-0.0143433	-0.0744629
-0.06073	-0.0125122	-0.0732422
-0.0610352	-0.00946045	-0.0704956
-0.0610352	-0.00823975	-0.0692749
-0.0613403	-0.00915527	-0.0704956
-0.0613403	-0.00976563	-0.071106
-0.0613403	-0.00976563	-0.071106
-0.0613403	-0.0106812	-0.0720215
-0.0610352	-0.0128174	-0.0738525
-0.0610352	-0.0158691	-0.0769043
-0.0610352	-0.0189209	-0.0799561
-0.0610352	-0.0213623	-0.0823975
-0.0613403	-0.0222778	-0.0836182
-0.0619507	-0.0222778	-0.0842285
-0.062561	-0.0228882	-0.0854492
-0.0634766	-0.022583	-0.0860596
-0.0643921	-0.0204468	-0.0848389
-0.0650024	-0.0183105	-0.083313
-0.0653076	-0.0170898	-0.0823975
-0.0650024	-0.0158691	-0.0808716
-0.0646973	-0.015564	-0.0802612
-0.0643921	-0.0167847	-0.0811768
-0.0637817	-0.0186157	-0.0823975
-0.0628662	-0.0198364	-0.0827026
-0.0622559	-0.0195313	-0.0817871
-0.0613403	-0.0189209	-0.0802612
-0.0604248	-0.0183105	-0.0787354
-0.0598145	-0.0183105	-0.078125
-0.0592041	-0.0204468	-0.0796509
-0.0588989	-0.0231934	-0.0820923
-0.0592041	-0.0228882	-0.0820923
-0.0598145	-0.0201416	-0.0799561
-0.0601196	-0.0170898	-0.0772095
-0.0604248	-0.0149536	-0.0753784
-0.06073	-0.0128174	-0.0735474
-0.0610352	-0.0112915	-0.0723267
-0.0610352	-0.0112915	-0.0723267
-0.0613403	-0.012207	-0.0735474
-0.0610352	-0.0131226	-0.0741577
-0.06073	-0.0140381	-0.0747681
-0.0598145	-0.0146484	-0.0744629
-0.0588989	-0.0164795	-0.0753784
-0.0576782	-0.0195313	-0.0772095
-0.0561523	-0.0222778	-0.0784302
-0.0546265	-0.0222778	-0.0769043
-0.0527954	-0.0198364	-0.0726318
-0.0506592	-0.0161743	-0.0668335
-0.0482178	-0.0115967	-0.0598145
-0.0457764	-0.00701904	-0.0527954
-0.0424194	-0.00305176	-0.0454712
-0.0384521	0.00152588	-0.0369263
-0.0338745	0.00732422	-0.0265503
-0.0292969	0.0128174	-0.0164795
-0.0250244	0.0189209	-0.00610352
-0.0210571	0.0244141	0.00335693
-0.0170898	0.0289917	0.0119019
-0.012207	0.0311279	0.0189209
-0.00671387	0.0299072	0.0231934
-0.000915527	0.0274658	0.0265503
0.00518799	0.0253296	0.0305176
0.0119019	0.0222778	0.0341797
0.0183105	0.0170898	0.0354004
0.0244141	0.0112915	0.0357056
0.0296021	0.00671387	0.0363159
0.0332642	0.00213623	0.0354004
0.0360107	-0.00152588	0.0344849
0.0369263	-0.00183105	0.0350952
0.0363159	0.000305176	0.0366211
0.0338745	0.00396729	0.0378418
0.0299072	0.00854492	0.0384521
0.0256348	0.0128174	0.0384521
0.0219727	0.0137329	0.0357056
0.0195313	0.0106812	0.0302124
0.0183105	0.00457764	0.0228882
0.0183105	-0.00213623	0.0161743
0.0192261	-0.0106812	0.00854492
0.020752	-0.0204468	0.000305176
0.0213623	-0.0296021	-0.00823975
0.0213623	-0.0375366	-0.0161743
0.0198364	-0.0436401	-0.0238037
0.0164795	-0.0476074	-0.0311279
0.0119019	-0.0494385	-0.0375366
0.00579834	-0.0479126	-0.0421143
-0.00213623	-0.0439453	-0.0460815
-0.0109863	-0.039978	-0.0509644
-0.0198364	-0.0369263	-0.0567627
-0.0283813	-0.032959	-0.0613403
-0.0360107	-0.0286865	-0.0646973
-0.0424194	-0.0244141	-0.0668335
-0.0476074	-0.022583	-0.0701904
-0.0518799	-0.0216675	-0.0735474
-0.0549316	-0.0210571	-0.0759888
-0.0567627	-0.0213623	-0.078125
-0.0582886	-0.0210571	-0.0793457
-0.0592041	-0.0192261	-0.0784302
-0.0592041	-0.017395	-0.0765991
-0.0585938	-0.0183105	-0.0769043
-0.0579834	-0.020752	-0.0787354
-0.0570679	-0.022583	-0.0796509
-0.0564575	-0.022583	-0.0790405
-0.0558472	-0.0216675	-0.0775146
-0.0552368	-0.020752	-0.0759888
-0.0552368	-0.0210571	-0.0762939
-0.0552368	-0.0222778	-0.0775146
-0.0552368	-0.0238037	-0.0790405
-0.055542	-0.0231934	-0.0787354
-0.0558472	-0.0210571	-0.0769043
-0.0561523	-0.0183105	-0.0744629
-0.0561523	-0.0158691	-0.0720215
-0.0561523	-0.015564	-0.0717163
-0.0561523	-0.0152588	-0.0714111
-0.0564575	-0.0146484	-0.071106
-0.0567627	-0.0146484	-0.0714111
-0.0567627	-0.0152588	-0.0720215
-0.0570679	-0.0167847	-0.0738525
-0.0570679	-0.0183105	-0.0753784
-0.057373	-0.0198364	-0.0772095
-0.0576782	-0.0213623	-0.0790405
-0.057373	-0.0210571	-0.0784302
-0.0570679	-0.0186157	-0.0756836
-0.0564575	-0.0152588	-0.0717163
-0.0558472	-0.0131226	-0.0689697
-0.0552368	-0.012207	-0.0674438
-0.0546265	-0.010376	-0.0650024
-0.0540161	-0.00732422	-0.0613403
-0.0537109	-0.00488281	-0.0585938
-0.0537109	-0.00305176	-0.0567627
-0.0540161	-0.00244141	-0.0564575
-0.0546265	-0.00305176	-0.0576782
-0.055542	-0.00518799	-0.06073
-0.0561523	-0.00823975	-0.0643921
-0.0564575	-0.0109863	-0.0674438
-0.0567627	-0.0125122	-0.0692749
-0.0570679	-0.0131226	-0.0701904
-0.0570679	-0.0152588	-0.0723267
-0.0567627	-0.0186157	-0.0753784
-0.0561523	-0.0210571	-0.0772095
-0.0546265	-0.0222778	-0.0769043
-0.0515747	-0.0213623	-0.072937
-0.0473022	-0.0170898	-0.0643921
-0.0411987	-0.00915527	-0.050354
-0.0335693	0.00183105	-0.0317383
-0.0244141	0.0137329	-0.0106812
-0.0128174	0.0256348	0.0128174
0.00213623	0.0384521	0.0405884
0.0210571	0.0527954	0.0738525
0.0439453	0.0656128	0.109558
0.0698853	0.0762939	0.146179
0.0994873	0.0854492	0.184937
0.132141	0.09552	0.227661
0.166931	0.105896	0.272827
0.203247	0.111084	0.314331
0.240479	0.105591	0.346069
0.275269	0.0897217	0.36499
0.30365	0.0662231	0.369873
0.322266	0.0384521	0.360718
0.326843	0.00762939	0.334473
0.314941	-0.0247192	0.290222
0.286865	-0.0564575	0.230408
0.24353	-0.085144	0.158386
0.187378	-0.107117	0.0802612
0.123291	-0.118713	0.00457764
0.0570679	-0.117798	-0.06073
-0.00610352	-0.104675	-0.110779
-0.0604248	-0.0817871	-0.142212
-0.101929	-0.0534058	-0.155334
-0.127563	-0.0231934	-0.150757
-0.137024	0.00488281	-0.132141
-0.131226	0.0280762	-0.103149
-0.113525	0.0439453	-0.0695801
-0.088501	0.0509644	-0.0375366
-0.0601196	0.0500488	-0.0100708
-0.0332642	0.0436401	0.010376
-0.0115967	0.0344849	0.0228882
0.00274658	0.0259399	0.0286865
0.0100708	0.0177002	0.027771
0.0112915	0.00976563	0.0210571
0.00793457	0.00335693	0.0112915
0.00152588	-0.000610352	0.000915527
-0.00549316	-0.00244141	-0.00793457
-0.0112915	-0.00244141	-0.0137329
-0.015564	-0.00183105	-0.017395
-0.017395	-0.0012207	-0.0186157
-0.0177002	-0.000610352	-0.0183105
-0.0170898	-0.000610352	-0.0177002
-0.0152588	-0.000915527	-0.0161743
-0.0131226	-0.0012207	-0.0143433
-0.0106812	-0.000915527	-0.0115967
-0.0088501	0.000610352	-0.00823975
-0.00732422	0.00183105	-0.00549316
-0.00610352	0.00274658	-0.00335693
-0.00549316	0.00396729	-0.00152588
-0.00488281	0.00549316	0.000610352
-0.00427246	0.00701904	0.00274658
-0.00366211	0.00762939	0.00396729
-0.00305176	0.00579834	0.00274658
-0.00244141	0.00305176	0.000610352
-0.00152588	0.0012207	-0.000305176
-0.000610352	-0.000305176	-0.000915527
0.000305176	-0.00183105	-0.00152588
0.00152588	-0.00366211	-0.00213623
0.00244141	-0.00518799	-0.00274658
0.00305176	-0.00549316	-0.00244141
0.00366211	-0.00396729	-0.000305176
0.00427246	-0.00213623	0.00213623
0.00518799	-0.00183105	0.00335693
0.00579834	-0.00213623	0.00366211
0.00610352	-0.00183105	0.00427246
0.00671387	-0.000305176	0.00640869
0.00762939	0.00244141	0.0100708
0.00854492	0.00427246	0.0128174
0.00976563	0.00305176	0.0128174
0.0112915	-0.000305176	0.0109863
0.0131226	-0.00274658	0.010376
0.0146484	-0.00244141	0.012207
0.0164795	0	0.0164795
0.0177002	0.00274658	0.0204468
0.0192261	0.00518799	0.0244141
0.0204468	0.00549316	0.0259399
0.0219727	0.00457764	0.0265503
0.0234985	0.00335693	0.0268555
0.0247192	0.00274658	0.0274658
0.0256348	0.00213623	0.027771
0.0265503	0.000610352	0.0271606
0.027771	-0.00152588	0.0262451
0.0289917	-0.00305176	0.0259399
0.0305176	-0.00335693	0.0271606
0.0320435	-0.00274658	0.0292969
0.0335693	-0.00213623	0.0314331
0.0354004	-0.000610352	0.03479
0.0369263	0.00274658	0.0396729
0.038147	0.00732422	0.0454712
0.0396729	0.0115967	0.0512695
0.0408936	0.0137329	0.0546265
0.0424194	0.0140381	0.0564575
0.0439453	0.0137329	0.0576782
0.0454712	0.0125122	0.0579834
0.0473022	0.0106812	0.0579834
0.0494385	0.00946045	0.0588989
0.0518799	0.00915527	0.0610352
0.0546265	0.00793457	0.062561
0.0576782	0.00518799	0.0628662
0.06073	0.00213623	0.0628662
0.0637817	0.0012207	0.0650024
0.0665283	0.00244141	0.0689697
0.0692749	0.00427246	0.0735474
0.0720215	0.00518799	0.0772095
0.0747681	0.00610352	0.0808716
0.0772095	0.00549316	0.0827026
0.0796509	0.00305176	0.0827026
0.0817871	0.000610352	0.0823975
0.0845337	-0.00152588	0.0830078
0.0875854	-0.00305176	0.0845337
0.0909424	-0.00488281	0.0860596
0.0946045	-0.00610352	0.088501
0.0985718	-0.00732422	0.0912476
0.102844	-0.00915527	0.093689
0.107117	-0.0112915	0.0958252
0.112	-0.012207	0.0997925
0.116882	-0.0131226	0.10376
0.121765	-0.0143433	0.107422
0.126953	-0.0149536	0.112
0.132141	-0.0152588	0.116882
0.137024	-0.0152588	0.121765
0.142212	-0.015564	0.126648
0.1474	-0.0167847	0.130615
0.152283	-0.0183105	0.133972
0.157471	-0.0186157	0.138855
0.162354	-0.0180054	0.144348
0.167236	-0.0170898	0.150146
0.172119	-0.0164795	0.15564
0.177002	-0.015564	0.161438
0.181885	-0.0161743	0.16571
0.186768	-0.017395	0.169373
0.191345	-0.0183105	0.173035
0.195923	-0.0195313	0.176392
0.2005	-0.020752	0.179749
0.205078	-0.0238037	0.181274
0.209351	-0.0271606	0.18219
0.213013	-0.0302124	0.1828
0.21637	-0.0308228	0.185547
0.219421	-0.0302124	0.189209
0.222168	-0.0296021	0.192566
0.224915	-0.0289917	0.195923
0.227661	-0.027771	0.19989
0.230103	-0.0256348	0.204468
0.231628	-0.0216675	0.209961
0.232239	-0.017395	0.214844
0.231934	-0.0137329	0.218201
0.230713	-0.010376	0.220337
0.228577	-0.00732422	0.221252
0.22522	-0.00366211	0.221558
0.220642	0	0.220642
0.214844	0.00274658	0.21759
0.207214	0.00488281	0.212097
0.198669	0.00732422	0.205994
0.188599	0.0109863	0.199585
0.177002	0.0161743	0.193176
0.164795	0.022583	0.187378
0.151672	0.0289917	0.180664
0.138245	0.0341797	0.172424
0.124207	0.039978	0.164185
0.109863	0.045166	0.155029
0.09552	0.0491333	0.144653
0.0808716	0.0524902	0.133362
0.0665283	0.0552368	0.121765
