Stethoscope	ECG
0.0576782	-0.0210571
0.163879	-0.020752
0.202942	-0.0213623
0.165405	-0.0231934
0.0512695	-0.0253296
-0.104675	-0.0271606
-0.258179	-0.0286865
-0.340881	-0.0302124
-0.327759	-0.0317383
-0.241699	-0.0335693
-0.0817871	-0.0344849
0.157471	-0.03479
0.386658	-0.0341797
0.473022	-0.032959
0.445251	-0.0317383
0.268555	-0.0305176
-0.0299072	-0.0289917
-0.32135	-0.0274658
-0.511169	-0.0250244
-0.551453	-0.022583
-0.381775	-0.0204468
-0.0637817	-0.0186157
0.223999	-0.0167847
0.469055	-0.0152588
0.61554	-0.0134277
0.575256	-0.0125122
0.368652	-0.0115967
0.0271606	-0.0112915
-0.370483	-0.0112915
-0.671082	-0.0115967
-0.748596	-0.0115967
-0.587158	-0.0112915
-0.293274	-0.0106812
0.038147	-0.0100708
0.33844	-0.00915527
0.50415	-0.00793457
0.515442	-0.00610352
0.432434	-0.00335693
0.271301	-0.000915527
0.0543213	0.000610352
-0.119324	0.00183105
-0.202026	0.00274658
-0.249939	0.00366211
-0.268555	0.00396729
-0.220947	0.00396729
-0.132446	0.00335693
-0.0360107	0.00244141
0.0515747	0.000915527
0.0967407	-0.000305176
0.135193	-0.0012207
0.142517	-0.00213623
0.126648	-0.00366211
0.0881958	-0.00488281
0.0415039	-0.00610352
-0.0250244	-0.00701904
-0.0415039	-0.00793457
-0.0476074	-0.00854492
-0.0552368	-0.00915527
-0.06073	-0.00915527
-0.0436401	-0.00915527
-0.0482178	-0.00915527
-0.0521851	-0.00915527
-0.0238037	-0.00915527
-0.00427246	-0.00915527
0.0134277	-0.00946045
0.015564	-0.0100708
0.00427246	-0.0115967
-0.000915527	-0.0131226
0.0228882	-0.0149536
0.017395	-0.0170898
0.0302124	-0.0192261
0.0494385	-0.0213623
0.0546265	-0.0241089
0.0302124	-0.0268555
0.00183105	-0.0286865
-0.0238037	-0.0296021
-0.0305176	-0.0296021
-0.0231934	-0.0292969
-0.0271606	-0.0289917
-0.0387573	-0.0296021
-0.032959	-0.0302124
-0.00488281	-0.0308228
0.0280762	-0.0314331
0.0314331	-0.0314331
0.0216675	-0.0305176
0.0134277	-0.0299072
0.0198364	-0.0292969
0.0186157	-0.0292969
-0.00305176	-0.0283813
-0.0445557	-0.0262451
-0.0549316	-0.0222778
-0.0384521	-0.0167847
-0.032959	-0.010376
-0.0189209	-0.00305176
-0.0109863	0.00488281
0.0268555	0.0131226
0.0784302	0.0213623
0.101929	0.0296021
0.0775146	0.0372314
0.0238037	0.0442505
-0.0131226	0.0497437
-0.0375366	0.0537109
-0.0592041	0.0564575
-0.0823975	0.0588989
-0.106201	0.0619507
-0.0872803	0.0656128
-0.0247192	0.0698853
0.0354004	0.0744629
0.0753784	0.0793457
0.107117	0.0839233
0.123596	0.0888062
0.112915	0.0933838
0.0512695	0.0973511
-0.0262451	0.0994873
-0.0961304	0.0985718
-0.12146	0.0939941
-0.102844	0.0875854
-0.0704956	0.0799561
-0.045166	0.0704956
-0.015564	0.0604248
0.0454712	0.0497437
0.098877	0.038147
0.10437	0.0262451
0.0592041	0.0137329
0.000610352	0.00183105
-0.0515747	-0.00915527
-0.0701904	-0.0198364
-0.0616455	-0.0302124
-0.039978	-0.0396729
-0.027771	-0.0476074
0.0012207	-0.0540161
0.0534058	-0.0598145
0.0863647	-0.0646973
0.0759888	-0.0680542
0.0524902	-0.0701904
0.0363159	-0.0717163
0.0167847	-0.0735474
-0.0152588	-0.0750732
-0.0463867	-0.0759888
-0.0744629	-0.0772095
-0.0915527	-0.0784302
-0.0787354	-0.0799561
-0.0619507	-0.0811768
-0.0305176	-0.0823975
0.0216675	-0.0830078
0.0570679	-0.0836182
0.0860596	-0.0845337
0.0991821	-0.085144
0.102539	-0.0860596
0.0921631	-0.0866699
0.0357056	-0.0869751
-0.0213623	-0.0872803
-0.0918579	-0.0878906
-0.163879	-0.088501
-0.17395	-0.0894165
-0.138855	-0.0897217
-0.0747681	-0.0894165
0.0180054	-0.0891113
0.0790405	-0.088501
0.110474	-0.0875854
0.123291	-0.0872803
0.110168	-0.0878906
0.0894165	-0.0894165
0.0601196	-0.0906372
0.0183105	-0.0921631
-0.0222778	-0.0933838
-0.0308228	-0.093689
-0.0369263	-0.0933838
-0.0650024	-0.0930786
-0.0854492	-0.0933838
-0.0598145	-0.0924683
-0.0164795	-0.0906372
-0.00152588	-0.0878906
0.00183105	-0.085144
-0.0109863	-0.0830078
-0.0170898	-0.0814819
0.015564	-0.0805664
0.0466919	-0.0799561
0.0430298	-0.0802612
-0.00854492	-0.0814819
-0.0350952	-0.083313
-0.00793457	-0.0854492
0.0537109	-0.0857544
0.0714111	-0.0827026
0.0332642	-0.0769043
-0.0195313	-0.0686646
-0.0271606	-0.0579834
-0.00854492	-0.0448608
-0.0250244	-0.0302124
-0.050354	-0.0140381
-0.0286865	0.00396729
0.0241089	0.0238037
0.06073	0.0466919
0.045166	0.0744629
-0.00152588	0.108337
-0.0112915	0.145264
-0.00396729	0.179138
-0.00732422	0.204468
-0.0143433	0.218201
-0.032959	0.220032
-0.0268555	0.212402
0.00305176	0.192261
0.0549316	0.15686
0.0717163	0.106812
0.0610352	0.0454712
0.0253296	-0.0210571
-0.0262451	-0.0854492
-0.0762939	-0.140076
-0.120239	-0.179138
-0.168457	-0.201111
-0.192871	-0.206909
-0.136414	-0.198975
-0.0466919	-0.180054
0.0265503	-0.153198
0.0918579	-0.121765
0.162964	-0.0900269
0.227051	-0.0619507
0.241699	-0.0396729
0.171204	-0.0238037
0.0616455	-0.0146484
-0.0283813	-0.0115967
-0.0827026	-0.0128174
-0.0967407	-0.0170898
-0.10376	-0.022583
-0.100708	-0.0280762
-0.0692749	-0.0320435
-0.0363159	-0.0341797
-0.0164795	-0.03479
-0.00457764	-0.0344849
-0.00732422	-0.0335693
-0.000305176	-0.0326538
0.0177002	-0.0320435
0.0109863	-0.0320435
-0.0167847	-0.0317383
-0.0201416	-0.0317383
-0.0152588	-0.0314331
0.00335693	-0.0311279
0.0466919	-0.0308228
0.050354	-0.0308228
0.0524902	-0.0299072
0.0698853	-0.0280762
0.0628662	-0.0259399
0.0576782	-0.0241089
0.0195313	-0.0228882
-0.0088501	-0.0219727
-0.020752	-0.0201416
-0.00823975	-0.0183105
-0.00518799	-0.0170898
-0.0442505	-0.0167847
-0.0735474	-0.0170898
-0.0646973	-0.0167847
-0.0650024	-0.0161743
-0.0357056	-0.0152588
-0.0250244	-0.0137329
-0.0534058	-0.0119019
-0.0314331	-0.0106812
-0.00335693	-0.00976563
0.0253296	-0.00915527
0.0604248	-0.00823975
0.0662231	-0.00732422
0.0756836	-0.00610352
0.0665283	-0.00457764
0.0201416	-0.00274658
-0.0198364	-0.000915527
-0.0628662	0.0012207
-0.0942993	0.00305176
-0.0836182	0.00549316
-0.0408936	0.00762939
-0.000610352	0.0100708
0.0418091	0.0128174
0.0924683	0.0152588
0.123901	0.0177002
0.133667	0.0192261
0.0872803	0.0204468
-0.00854492	0.0213623
-0.067749	0.0216675
-0.0775146	0.0222778
-0.0601196	0.0231934
-0.0436401	0.0250244
-0.0344849	0.0271606
-0.0262451	0.0289917
-0.0213623	0.0305176
-0.0280762	0.0314331
-0.0363159	0.0320435
-0.0561523	0.032959
-0.0717163	0.0344849
-0.0497437	0.0357056
0.000610352	0.0366211
0.0567627	0.0378418
0.0808716	0.0396729
0.100708	0.0418091
0.133362	0.0448608
0.13092	0.0494385
0.098877	0.0543213
0.0476074	0.0598145
-0.00610352	0.065918
-0.0332642	0.0714111
-0.0836182	0.0750732
-0.144348	0.0784302
-0.171509	0.0817871
-0.15686	0.0854492
-0.100403	0.0881958
-0.0222778	0.0909424
0.0595093	0.093689
0.105286	0.0967407
0.118408	0.0994873
0.112305	0.102844
0.045166	0.106812
-0.0448608	0.111389
-0.0857544	0.116272
-0.0872803	0.121155
-0.0305176	0.126343
0.0616455	0.131531
0.101318	0.136414
0.109863	0.140991
0.11322	0.145264
0.0521851	0.149231
-0.0314331	0.152283
-0.0799561	0.155334
-0.10498	0.158691
-0.105591	0.162048
-0.0717163	0.165405
-0.0213623	0.169067
0.0183105	0.172424
0.0161743	0.175781
-0.015564	0.179443
-0.000610352	0.1828
0.0296021	0.185547
0.0262451	0.187683
0.0164795	0.189819
0.0149536	0.192261
0.0119019	0.195007
0.0112915	0.197754
0.0222778	0.200195
-0.000915527	0.202942
-0.0201416	0.205688
-0.0012207	0.207825
0.0234985	0.209045
0.0445557	0.209045
0.045166	0.207214
0.0256348	0.203552
0.0134277	0.197754
-0.012207	0.190125
-0.0622559	0.18158
-0.113525	0.171509
-0.115967	0.160828
-0.0527954	0.149536
0.00335693	0.138855
0.027771	0.128174
0.0469971	0.117798
0.0595093	0.107422
0.0701904	0.0973511
0.0747681	0.0872803
0.0546265	0.0778198
-0.00488281	0.0683594
-0.0637817	0.0595093
-0.0817871	0.0512695
-0.0698853	0.0430298
-0.0469971	0.0341797
-0.0418091	0.0244141
-0.027771	0.015564
0.00518799	0.00762939
0.0546265	-0.000610352
0.0775146	-0.00823975
0.0640869	-0.0152588
0.0393677	-0.0219727
0.0216675	-0.0280762
0.00274658	-0.0326538
-0.0125122	-0.0357056
0.00976563	-0.038147
-0.00793457	-0.0402832
-0.0765991	-0.0418091
-0.108643	-0.0424194
-0.0579834	-0.043335
0.0756836	-0.0445557
0.158386	-0.0457764
0.214844	-0.0479126
0.204773	-0.0497437
0.0808716	-0.0515747
-0.0845337	-0.0527954
-0.223999	-0.0537109
-0.312805	-0.0546265
-0.289001	-0.0558472
-0.151367	-0.0567627
0.00640869	-0.057373
0.170898	-0.057373
0.296326	-0.0567627
0.291138	-0.0552368
0.134583	-0.0527954
-0.116577	-0.050354
-0.358582	-0.0482178
-0.482788	-0.0463867
-0.422058	-0.0442505
-0.192261	-0.0421143
0.155334	-0.0396729
0.491638	-0.0375366
0.722351	-0.0357056
0.766907	-0.0341797
0.566101	-0.032959
0.196533	-0.0320435
-0.197754	-0.0323486
-0.503845	-0.0323486
-0.691528	-0.0323486
-0.753784	-0.0323486
-0.687561	-0.0317383
-0.472107	-0.0314331
-0.120239	-0.0314331
0.266418	-0.0323486
0.537415	-0.0323486
0.656433	-0.0320435
0.633545	-0.0308228
0.489502	-0.0302124
0.262451	-0.0292969
0.00976563	-0.0280762
-0.210266	-0.0268555
-0.377808	-0.0253296
-0.435181	-0.0247192
-0.387878	-0.0253296
-0.307617	-0.0259399
-0.198975	-0.0259399
-0.0445557	-0.0253296
0.12085	-0.0247192
0.250549	-0.0238037
0.296631	-0.022583
0.263062	-0.0219727
0.205994	-0.0213623
0.137329	-0.0213623
0.0430298	-0.0219727
-0.0796509	-0.0231934
-0.198669	-0.0244141
-0.259094	-0.0265503
-0.229187	-0.0292969
-0.1297	-0.0326538
-0.0286865	-0.0357056
0.0543213	-0.0384521
0.121765	-0.0402832
0.155334	-0.0408936
0.15564	-0.0408936
0.118408	-0.0408936
0.0521851	-0.039978
-0.0183105	-0.0393677
-0.0546265	-0.0393677
-0.0561523	-0.039978
-0.0531006	-0.0405884
-0.0653076	-0.0411987
-0.0714111	-0.0405884
-0.0595093	-0.0390625
-0.0415039	-0.0369263
-0.0262451	-0.0344849
-0.00152588	-0.0311279
0.0378418	-0.0265503
0.0634766	-0.0198364
0.0680542	-0.0119019
0.065918	-0.00396729
0.0350952	0.00335693
0.00366211	0.0106812
0	0.0180054
-0.00976563	0.0250244
-0.0265503	0.0311279
-0.045166	0.0363159
-0.057373	0.0408936
-0.0360107	0.045166
-0.00823975	0.0497437
-0.0158691	0.0543213
-0.0222778	0.0598145
-0.00213623	0.065918
0.0408936	0.0717163
0.0778198	0.0775146
0.072937	0.0836182
0.0302124	0.0894165
-0.00274658	0.0949097
-0.0241089	0.098877
-0.050354	0.100098
-0.0628662	0.0973511
-0.0512695	0.0909424
-0.0259399	0.0817871
0.00213623	0.0708008
0.0299072	0.0588989
0.0402832	0.0463867
0.0390625	0.032959
0.0247192	0.0195313
0.00549316	0.00610352
0.00396729	-0.00640869
0.0106812	-0.0180054
0.00915527	-0.0283813
0.00274658	-0.0378418
0.00183105	-0.0460815
0.00427246	-0.0537109
-0.00549316	-0.0613403
-0.0286865	-0.0686646
-0.0534058	-0.0756836
-0.0415039	-0.0817871
-0.0088501	-0.0866699
0.0109863	-0.0897217
0.0198364	-0.0912476
0.0415039	-0.0918579
0.0524902	-0.0918579
0.0271606	-0.0924683
-0.0119019	-0.0933838
-0.050354	-0.0946045
-0.0695801	-0.0961304
-0.0540161	-0.0973511
-0.0274658	-0.098877
0.00579834	-0.100708
0.0366211	-0.101929
0.0570679	-0.103149
0.0634766	-0.103149
0.0418091	-0.103455
0.000610352	-0.104065
-0.0289917	-0.104675
-0.027771	-0.105286
-0.00915527	-0.105286
-0.0012207	-0.10498
0.00213623	-0.10437
0.0137329	-0.103455
0.0256348	-0.103149
0.0323486	-0.102844
0.00854492	-0.102539
-0.045166	-0.101624
-0.0949097	-0.0991821
-0.103149	-0.0967407
-0.0689697	-0.0952148
-0.0109863	-0.0942993
0.0494385	-0.0942993
0.0796509	-0.0942993
0.078125	-0.0946045
0.062561	-0.0952148
0.0332642	-0.0958252
0.00488281	-0.0961304
-0.022583	-0.0964355
-0.0292969	-0.0964355
-0.00640869	-0.0961304
0.00701904	-0.0952148
-0.00427246	-0.0946045
-0.022583	-0.0946045
-0.0238037	-0.0946045
-0.0134277	-0.093689
-0.00183105	-0.0924683
0.00732422	-0.0915527
0.00549316	-0.0912476
0.0128174	-0.0921631
0.0280762	-0.0930786
0.0244141	-0.0924683
0.00335693	-0.0891113
-0.0222778	-0.0823975
-0.0424194	-0.072937
-0.0357056	-0.0613403
-0.0195313	-0.0476074
-0.0125122	-0.0320435
-0.0112915	-0.0140381
0.000610352	0.00701904
0.0326538	0.0311279
0.0683594	0.0576782
0.0634766	0.0888062
0.0354004	0.125427
0.0180054	0.1651
-0.000610352	0.200195
-0.0180054	0.225525
-0.032959	0.237732
-0.0524902	0.236816
-0.0778198	0.223999
-0.0842285	0.197144
-0.0637817	0.154114
-0.0323486	0.0964355
-0.000610352	0.0283813
0.0488281	-0.0436401
0.105591	-0.112
0.108337	-0.169678
0.0723267	-0.210876
0.032959	-0.233459
0.00457764	-0.238037
-0.00335693	-0.226746
-0.00701904	-0.202942
-0.0341797	-0.171204
-0.0668335	-0.135803
-0.0839233	-0.100708
-0.0701904	-0.0698853
-0.0259399	-0.0457764
0.00793457	-0.0296021
0.0180054	-0.0210571
0.0311279	-0.0189209
0.0454712	-0.0213623
0.0469971	-0.0265503
0.0448608	-0.0332642
0.0558472	-0.0396729
0.0570679	-0.0448608
0.0448608	-0.0476074
0.0137329	-0.0488281
-0.0485229	-0.0482178
-0.101624	-0.0463867
-0.124512	-0.0439453
-0.122986	-0.0418091
-0.0967407	-0.039978
-0.0683594	-0.038147
-0.0500488	-0.0360107
-0.00457764	-0.0338745
0.0650024	-0.0323486
0.110168	-0.0314331
0.126343	-0.0305176
0.152893	-0.0292969
0.175476	-0.0283813
0.186157	-0.0274658
0.136108	-0.0271606
0.00915527	-0.0268555
-0.121155	-0.0265503
-0.204468	-0.0268555
-0.23468	-0.0271606
-0.19165	-0.0274658
-0.123291	-0.0280762
-0.0827026	-0.0280762
-0.027771	-0.027771
0.0570679	-0.0265503
0.122986	-0.0250244
0.138245	-0.022583
0.126343	-0.0204468
0.0878906	-0.0180054
0.0405884	-0.015564
0.0012207	-0.0131226
-0.0308228	-0.010376
-0.0570679	-0.00854492
-0.0866699	-0.00732422
-0.0979614	-0.00640869
-0.104675	-0.00549316
-0.108032	-0.00518799
-0.0906372	-0.00518799
-0.0320435	-0.00457764
0.0671387	-0.00396729
0.159607	-0.00305176
0.230408	-0.00183105
0.258484	-0.000610352
0.197754	0.000915527
0.0863647	0.00244141
-0.00427246	0.00366211
-0.105896	0.00579834
-0.191345	0.00823975
-0.215149	0.010376
-0.171814	0.0119019
-0.100098	0.0134277
-0.0476074	0.0152588
-0.0167847	0.017395
0.00701904	0.0201416
0.0500488	0.0228882
0.0759888	0.0256348
0.0671387	0.0283813
0.0344849	0.0308228
0.0241089	0.032959
0.0537109	0.0350952
0.0750732	0.0375366
0.0326538	0.0396729
-0.0238037	0.0427246
-0.0540161	0.0460815
-0.0570679	0.0497437
-0.0289917	0.0527954
0.0204468	0.055542
0.0372314	0.0579834
0.022583	0.0604248
0.0167847	0.0634766
0.00610352	0.0674438
-0.0231934	0.0714111
-0.0604248	0.0750732
-0.0772095	0.078125
-0.0616455	0.0817871
-0.0253296	0.0866699
0.0238037	0.0918579
0.0674438	0.0973511
0.0906372	0.102539
0.0738525	0.107422
0.0119019	0.112305
-0.0588989	0.118103
-0.111084	0.123596
-0.0939941	0.128174
-0.022583	0.132751
0.0469971	0.137329
0.0686646	0.141602
0.067749	0.145569
0.0274658	0.149231
-0.0143433	0.152893
-0.0238037	0.157166
-0.0354004	0.160828
-0.0274658	0.164185
0.0106812	0.167847
0.0308228	0.171814
0.057373	0.176086
0.0674438	0.180969
0.0491333	0.185547
0.0228882	0.190125
-0.00579834	0.194397
-0.0338745	0.198059
-0.0863647	0.200806
-0.122681	0.202942
-0.09552	0.205078
-0.0183105	0.206909
0.0497437	0.20874
0.0680542	0.209961
0.0518799	0.210571
0.00793457	0.210571
-0.0164795	0.209961
-0.0219727	0.209045
-0.0292969	0.207214
-0.0158691	0.203857
0.000915527	0.198975
0.0604248	0.19165
0.110779	0.183411
0.0726318	0.174255
0.0192261	0.164795
-0.0186157	0.154419
-0.0469971	0.143433
-0.0445557	0.132751
-0.0558472	0.122375
-0.0576782	0.112305
-0.0567627	0.101929
-0.0378418	0.0918579
0.00579834	0.0820923
0.0320435	0.0720215
0.0506592	0.0619507
0.0500488	0.0518799
0.038147	0.0421143
0.0311279	0.032959
0.0112915	0.0244141
-0.00946045	0.0158691
-0.00823975	0.00762939
-0.0186157	0.000305176
-0.0262451	-0.00701904
-0.0518799	-0.0143433
-0.0744629	-0.0210571
-0.0430298	-0.0271606
-0.0012207	-0.0326538
0.0305176	-0.0375366
0.0436401	-0.0424194
0.0314331	-0.0466919
0.015564	-0.0497437
0.00823975	-0.0512695
0	-0.0518799
-0.0405884	-0.0521851
-0.102234	-0.0524902
-0.113831	-0.0531006
0.00274658	-0.0540161
0.172729	-0.0546265
0.287781	-0.0558472
0.349731	-0.0567627
0.259399	-0.0576782
0.0390625	-0.0585938
-0.190125	-0.0595093
-0.410767	-0.0604248
-0.526428	-0.06073
-0.46051	-0.0604248
-0.271912	-0.0595093
0.0152588	-0.0582886
0.296326	-0.0564575
0.469666	-0.0546265
0.50354	-0.0527954
0.36377	-0.0509644
0.0952148	-0.0494385
-0.213623	-0.0485229
-0.444031	-0.0473022
-0.497742	-0.0463867
-0.348816	-0.0454712
-0.0369263	-0.0445557
0.300903	-0.0430298
0.539551	-0.0415039
0.614929	-0.0402832
0.476685	-0.0396729
0.147095	-0.0387573
-0.226746	-0.0375366
-0.536804	-0.0357056
-0.655518	-0.0335693
-0.573425	-0.0323486
-0.362549	-0.0317383
-0.090332	-0.0314331
0.148621	-0.0311279
0.328064	-0.0308228
0.430908	-0.0308228
0.460815	-0.0305176
0.404358	-0.0305176
0.258484	-0.0302124
0.0720215	-0.0302124
-0.119019	-0.0305176
-0.259705	-0.0305176
-0.336914	-0.0299072
-0.368652	-0.0296021
-0.320129	-0.0296021
-0.209351	-0.0296021
-0.0595093	-0.0296021
0.0866699	-0.0296021
0.184631	-0.0296021
0.224915	-0.0296021
0.223083	-0.0296021
0.193176	-0.0292969
0.119934	-0.0292969
0.0201416	-0.0296021
-0.0512695	-0.0296021
-0.0402832	-0.0302124
-0.0219727	-0.0314331
-0.0479126	-0.0332642
-0.0802612	-0.0350952
-0.114136	-0.0372314
-0.106201	-0.0390625
-0.0744629	-0.0405884
-0.03479	-0.0415039
0.00152588	-0.0421143
0.0598145	-0.0424194
0.119324	-0.0427246
0.146484	-0.0430298
0.123596	-0.0430298
0.0546265	-0.0436401
-0.0106812	-0.0442505
-0.0494385	-0.0448608
-0.088501	-0.045166
-0.098877	-0.0454712
-0.0933838	-0.0463867
-0.0762939	-0.0473022
-0.0198364	-0.0485229
0.0369263	-0.0491333
0.0476074	-0.0494385
0.0289917	-0.0491333
0.0259399	-0.0488281
0.0283813	-0.0491333
0.0402832	-0.0500488
0.0302124	-0.0512695
-0.0170898	-0.0524902
-0.0387573	-0.0534058
-0.0366211	-0.0543213
-0.0299072	-0.0543213
-0.0256348	-0.0537109
-0.03479	-0.0518799
-0.0427246	-0.0491333
-0.0198364	-0.045166
0.0231934	-0.0402832
0.0494385	-0.0338745
0.0613403	-0.0262451
0.0695801	-0.0177002
0.0720215	-0.0088501
0.0759888	0
0.0427246	0.00854492
-0.0149536	0.0167847
-0.0613403	0.0244141
-0.0939941	0.0314331
-0.0894165	0.0372314
-0.0604248	0.0424194
-0.039978	0.0469971
-0.00854492	0.0521851
0.0378418	0.0576782
0.0769043	0.0628662
0.0732422	0.0680542
0.0335693	0.0735474
0.00549316	0.0778198
-0.00396729	0.0820923
-0.00244141	0.0857544
-0.00610352	0.0875854
-0.0134277	0.0863647
-0.0274658	0.0820923
-0.0292969	0.0753784
-0.00366211	0.0668335
0.00701904	0.0564575
0.00244141	0.0448608
-0.00244141	0.032959
-0.0213623	0.0210571
-0.0259399	0.00915527
-0.0350952	-0.00244141
-0.0494385	-0.0131226
-0.0436401	-0.0228882
-0.0149536	-0.0317383
0.0354004	-0.0405884
0.0619507	-0.0488281
0.0537109	-0.0570679
0.0363159	-0.0650024
0.0161743	-0.0726318
0.0216675	-0.0799561
0.0125122	-0.0857544
-0.0088501	-0.0900269
-0.00366211	-0.0933838
0.0146484	-0.0961304
0.0317383	-0.0979614
0.00305176	-0.0991821
-0.0299072	-0.0994873
-0.0439453	-0.0994873
-0.0521851	-0.0997925
-0.0231934	-0.100403
-0.0134277	-0.101013
-0.010376	-0.101929
0.00152588	-0.102539
0.0140381	-0.103149
0.0332642	-0.10376
0.017395	-0.10437
0.00366211	-0.10498
0.00823975	-0.105591
0.00305176	-0.105591
0.00274658	-0.105286
-0.012207	-0.105286
-0.0415039	-0.105286
-0.0415039	-0.105286
-0.0274658	-0.104675
0.00823975	-0.10437
0.0302124	-0.10376
0.0201416	-0.103149
0.015564	-0.103149
0.0299072	-0.103149
0.0448608	-0.103455
0.0219727	-0.10376
-0.00427246	-0.104065
-0.0164795	-0.104065
-0.0119019	-0.10437
0.0106812	-0.10437
0.0244141	-0.10376
0.00610352	-0.102539
-0.0241089	-0.101318
-0.0326538	-0.0997925
-0.020752	-0.0985718
-0.0375366	-0.0973511
-0.0720215	-0.0964355
-0.0588989	-0.0964355
0.0170898	-0.0967407
0.0915527	-0.0970459
0.120239	-0.0979614
0.0915527	-0.0985718
0.0265503	-0.0985718
-0.020752	-0.098877
-0.0445557	-0.0991821
-0.0756836	-0.0997925
-0.103455	-0.098877
-0.0930786	-0.0952148
-0.0473022	-0.0869751
-0.0357056	-0.0747681
0.00732422	-0.0585938
0.100098	-0.0390625
0.136108	-0.0167847
0.118408	0.00854492
0.0570679	0.0372314
-0.0332642	0.0689697
-0.0973511	0.102539
-0.105286	0.137024
-0.0701904	0.173035
-0.0250244	0.211182
0.0119019	0.248718
0.0323486	0.279846
0.0543213	0.299072
0.0814819	0.305176
0.09552	0.297241
0.0701904	0.273438
0.00518799	0.232544
-0.0631714	0.174255
-0.098877	0.101624
-0.0930786	0.0201416
-0.0799561	-0.0631714
-0.0683594	-0.140076
-0.0418091	-0.204468
-0.00549316	-0.250549
0.0430298	-0.275879
0.0894165	-0.279846
0.107422	-0.264587
0.117493	-0.235291
0.105896	-0.196838
